subject_id,rewarded,presented,bin_coef,target_coef,choice,true_a,true_b,true_mean,true_tau
3,1,3,0.333333333,0.9,2,0.7517256,5.928627638,0.112527822,0.428957734
3,2,4,0.5,0.4,2,0.7517256,5.928627638,0.112527822,0.428957734
3,3,3,1,0.2,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,3,0.333333333,0.4,1,0.7517256,5.928627638,0.112527822,0.428957734
3,0,4,0,0.5,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,6,0.166666667,0.1,2,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0.2,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,7,0.142857143,0.1,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,3,0.333333333,0.7,2,0.7517256,5.928627638,0.112527822,0.428957734
3,3,4,0.75,0.4,1,0.7517256,5.928627638,0.112527822,0.428957734
3,3,4,0.75,0.5,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,5,0.2,0.1,1,0.7517256,5.928627638,0.112527822,0.428957734
3,5,6,0.833333333,0.7,1,0.7517256,5.928627638,0.112527822,0.428957734
3,3,4,0.75,0.1,1,0.7517256,5.928627638,0.112527822,0.428957734
3,3,3,1,0.2,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,7,0.142857143,0.7,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,7,0.285714286,0.9,2,0.7517256,5.928627638,0.112527822,0.428957734
3,2,4,0.5,0.3,2,0.7517256,5.928627638,0.112527822,0.428957734
3,4,5,0.8,0.4,2,0.7517256,5.928627638,0.112527822,0.428957734
3,5,6,0.833333333,0.5,1,0.7517256,5.928627638,0.112527822,0.428957734
3,6,6,1,0.5,2,0.7517256,5.928627638,0.112527822,0.428957734
3,2,4,0.5,1,2,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0.8,1,0.7517256,5.928627638,0.112527822,0.428957734
3,3,4,0.75,0.7,2,0.7517256,5.928627638,0.112527822,0.428957734
3,0,3,0,0.8,2,0.7517256,5.928627638,0.112527822,0.428957734
3,7,9,0.777777778,0.8,2,0.7517256,5.928627638,0.112527822,0.428957734
3,4,4,1,0.8,1,0.7517256,5.928627638,0.112527822,0.428957734
3,4,6,0.666666667,0.7,2,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0.7,2,0.7517256,5.928627638,0.112527822,0.428957734
3,3,4,0.75,0.9,2,0.7517256,5.928627638,0.112527822,0.428957734
3,4,4,1,0.3,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,6,0.166666667,1,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,3,0.333333333,0.8,2,0.7517256,5.928627638,0.112527822,0.428957734
3,0,6,0,0.5,1,0.7517256,5.928627638,0.112527822,0.428957734
3,4,5,0.8,0.6,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,6,0.333333333,0.4,1,0.7517256,5.928627638,0.112527822,0.428957734
3,0,4,0,0.7,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,6,0.166666667,0.5,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,3,0.333333333,0,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0.8,2,0.7517256,5.928627638,0.112527822,0.428957734
3,5,6,0.833333333,0.3,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,5,0.2,0,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0.7,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0.3,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,6,0.333333333,0.9,2,0.7517256,5.928627638,0.112527822,0.428957734
3,5,9,0.555555556,0.1,1,0.7517256,5.928627638,0.112527822,0.428957734
3,4,6,0.666666667,0.9,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,3,0.333333333,0.3,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,4,0.25,0.3,1,0.7517256,5.928627638,0.112527822,0.428957734
3,1,4,0.25,0.8,2,0.7517256,5.928627638,0.112527822,0.428957734
3,0,3,0,0.8,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,3,0.666666667,0,1,0.7517256,5.928627638,0.112527822,0.428957734
3,2,7,0.285714286,0.7,2,0.7517256,5.928627638,0.112527822,0.428957734
3,0,5,0,0.3,1,0.7517256,5.928627638,0.112527822,0.428957734
3,3,4,0.75,0.1,1,0.7517256,5.928627638,0.112527822,0.428957734
3,3,5,0.6,0.3,2,0.7517256,5.928627638,0.112527822,0.428957734
3,1,3,0.333333333,0.2,1,0.7517256,5.928627638,0.112527822,0.428957734
4,3,3,1,0.4,1,3.500923173,3.315249363,0.513620093,0.500005406
4,0,3,0,1,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,3,0.333333333,0,2,3.500923173,3.315249363,0.513620093,0.500005406
4,2,6,0.333333333,0,1,3.500923173,3.315249363,0.513620093,0.500005406
4,6,7,0.857142857,0.1,1,3.500923173,3.315249363,0.513620093,0.500005406
4,3,4,0.75,0.8,2,3.500923173,3.315249363,0.513620093,0.500005406
4,2,3,0.666666667,0.6,2,3.500923173,3.315249363,0.513620093,0.500005406
4,1,3,0.333333333,0.1,1,3.500923173,3.315249363,0.513620093,0.500005406
4,0,3,0,0.6,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,7,0.285714286,0.9,2,3.500923173,3.315249363,0.513620093,0.500005406
4,2,7,0.285714286,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,4,0.5,0.9,2,3.500923173,3.315249363,0.513620093,0.500005406
4,0,5,0,0.6,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,3,0.666666667,0.4,2,3.500923173,3.315249363,0.513620093,0.500005406
4,4,5,0.8,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,7,0.142857143,0.3,1,3.500923173,3.315249363,0.513620093,0.500005406
4,3,3,1,0.4,2,3.500923173,3.315249363,0.513620093,0.500005406
4,7,8,0.875,0.7,2,3.500923173,3.315249363,0.513620093,0.500005406
4,3,5,0.6,0.1,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,7,0.142857143,0.2,2,3.500923173,3.315249363,0.513620093,0.500005406
4,1,3,0.333333333,0.7,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,5,0.2,0.9,2,3.500923173,3.315249363,0.513620093,0.500005406
4,1,5,0.2,0.4,2,3.500923173,3.315249363,0.513620093,0.500005406
4,3,4,0.75,0,1,3.500923173,3.315249363,0.513620093,0.500005406
4,4,6,0.666666667,0.9,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,7,0.142857143,0.1,2,3.500923173,3.315249363,0.513620093,0.500005406
4,5,5,1,0.7,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,4,0.5,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,4,0.25,0.1,1,3.500923173,3.315249363,0.513620093,0.500005406
4,4,7,0.571428571,0.3,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,4,0.25,0.6,2,3.500923173,3.315249363,0.513620093,0.500005406
4,0,6,0,0.9,2,3.500923173,3.315249363,0.513620093,0.500005406
4,0,6,0,0.5,2,3.500923173,3.315249363,0.513620093,0.500005406
4,3,4,0.75,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,1,6,0.166666667,0.8,2,3.500923173,3.315249363,0.513620093,0.500005406
4,4,7,0.571428571,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,6,9,0.666666667,0.8,1,3.500923173,3.315249363,0.513620093,0.500005406
4,7,7,1,0.2,1,3.500923173,3.315249363,0.513620093,0.500005406
4,4,6,0.666666667,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,3,5,0.6,0.8,2,3.500923173,3.315249363,0.513620093,0.500005406
4,2,4,0.5,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,4,6,0.666666667,0.1,2,3.500923173,3.315249363,0.513620093,0.500005406
4,0,3,0,0.7,2,3.500923173,3.315249363,0.513620093,0.500005406
4,6,6,1,0.5,2,3.500923173,3.315249363,0.513620093,0.500005406
4,2,4,0.5,0.4,2,3.500923173,3.315249363,0.513620093,0.500005406
4,1,4,0.25,0.4,2,3.500923173,3.315249363,0.513620093,0.500005406
4,3,3,1,0.9,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,7,0.285714286,0.5,1,3.500923173,3.315249363,0.513620093,0.500005406
4,5,6,0.833333333,0.6,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,6,0.333333333,0.1,2,3.500923173,3.315249363,0.513620093,0.500005406
4,5,6,0.833333333,0.8,2,3.500923173,3.315249363,0.513620093,0.500005406
4,0,4,0,0.7,2,3.500923173,3.315249363,0.513620093,0.500005406
4,2,6,0.333333333,0.7,2,3.500923173,3.315249363,0.513620093,0.500005406
4,1,5,0.2,0.7,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,4,0.5,0.8,1,3.500923173,3.315249363,0.513620093,0.500005406
4,2,4,0.5,0.2,2,3.500923173,3.315249363,0.513620093,0.500005406
4,1,4,0.25,0.8,2,3.500923173,3.315249363,0.513620093,0.500005406
4,3,4,0.75,0.2,2,3.500923173,3.315249363,0.513620093,0.500005406
4,0,4,0,0.2,1,3.500923173,3.315249363,0.513620093,0.500005406
4,4,5,0.8,0.8,2,3.500923173,3.315249363,0.513620093,0.500005406
5,2,5,0.4,0.8,2,1.153768678,6.280730622,0.155191175,0.39752953
5,0,3,0,0.5,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,6,0.166666667,0.5,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,3,0.666666667,0.7,1,1.153768678,6.280730622,0.155191175,0.39752953
5,4,4,1,0.6,1,1.153768678,6.280730622,0.155191175,0.39752953
5,2,6,0.333333333,0.8,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,3,0.333333333,0.3,1,1.153768678,6.280730622,0.155191175,0.39752953
5,1,5,0.2,0.2,1,1.153768678,6.280730622,0.155191175,0.39752953
5,1,4,0.25,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,3,3,1,0.9,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0.5,2,1.153768678,6.280730622,0.155191175,0.39752953
5,3,4,0.75,1,1,1.153768678,6.280730622,0.155191175,0.39752953
5,3,6,0.5,0.4,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0.9,2,1.153768678,6.280730622,0.155191175,0.39752953
5,6,6,1,0.3,1,1.153768678,6.280730622,0.155191175,0.39752953
5,3,5,0.6,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,4,6,0.666666667,0.2,1,1.153768678,6.280730622,0.155191175,0.39752953
5,3,6,0.5,0.3,1,1.153768678,6.280730622,0.155191175,0.39752953
5,3,3,1,0.1,1,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0.5,1,1.153768678,6.280730622,0.155191175,0.39752953
5,3,6,0.5,0.6,2,1.153768678,6.280730622,0.155191175,0.39752953
5,3,3,1,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,5,5,1,0.6,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,5,0.2,0.1,1,1.153768678,6.280730622,0.155191175,0.39752953
5,2,3,0.666666667,0.3,1,1.153768678,6.280730622,0.155191175,0.39752953
5,2,4,0.5,0.4,1,1.153768678,6.280730622,0.155191175,0.39752953
5,1,3,0.333333333,0.6,2,1.153768678,6.280730622,0.155191175,0.39752953
5,4,4,1,0.7,1,1.153768678,6.280730622,0.155191175,0.39752953
5,0,3,0,0.9,2,1.153768678,6.280730622,0.155191175,0.39752953
5,3,6,0.5,0.2,2,1.153768678,6.280730622,0.155191175,0.39752953
5,0,4,0,0.2,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,4,0.25,0.6,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0.6,2,1.153768678,6.280730622,0.155191175,0.39752953
5,7,8,0.875,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,3,0.666666667,0.5,1,1.153768678,6.280730622,0.155191175,0.39752953
5,8,8,1,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,0,3,0,0.3,1,1.153768678,6.280730622,0.155191175,0.39752953
5,1,5,0.2,0.1,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,4,0.5,0.3,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,6,0.333333333,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,5,8,0.625,0.7,1,1.153768678,6.280730622,0.155191175,0.39752953
5,4,8,0.5,1,2,1.153768678,6.280730622,0.155191175,0.39752953
5,6,7,0.857142857,0.9,2,1.153768678,6.280730622,0.155191175,0.39752953
5,4,6,0.666666667,0.5,2,1.153768678,6.280730622,0.155191175,0.39752953
5,3,5,0.6,0.3,2,1.153768678,6.280730622,0.155191175,0.39752953
5,6,6,1,0.8,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,9,0.222222222,0.3,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,9,0.111111111,0.9,1,1.153768678,6.280730622,0.155191175,0.39752953
5,1,4,0.25,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,3,0.333333333,0.4,2,1.153768678,6.280730622,0.155191175,0.39752953
5,0,4,0,0.1,2,1.153768678,6.280730622,0.155191175,0.39752953
5,2,5,0.4,0.7,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,5,0.2,0,1,1.153768678,6.280730622,0.155191175,0.39752953
5,2,4,0.5,1,2,1.153768678,6.280730622,0.155191175,0.39752953
5,1,3,0.333333333,0.4,1,1.153768678,6.280730622,0.155191175,0.39752953
5,1,3,0.333333333,0.3,1,1.153768678,6.280730622,0.155191175,0.39752953
5,4,8,0.5,0.1,1,1.153768678,6.280730622,0.155191175,0.39752953
5,2,3,0.666666667,0.8,2,1.153768678,6.280730622,0.155191175,0.39752953
6,1,6,0.166666667,0.6,1,3.104913567,4.743147438,0.395628113,0.320357015
6,7,7,1,0.7,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,4,0.25,0.2,1,3.104913567,4.743147438,0.395628113,0.320357015
6,5,6,0.833333333,0.2,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,5,0.4,0.5,1,3.104913567,4.743147438,0.395628113,0.320357015
6,0,4,0,0.5,2,3.104913567,4.743147438,0.395628113,0.320357015
6,2,3,0.666666667,0.8,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,6,0.166666667,0.7,2,3.104913567,4.743147438,0.395628113,0.320357015
6,3,5,0.6,0.6,2,3.104913567,4.743147438,0.395628113,0.320357015
6,2,4,0.5,0.1,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,3,0.666666667,0.9,2,3.104913567,4.743147438,0.395628113,0.320357015
6,3,5,0.6,0.3,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,6,0.166666667,0.1,1,3.104913567,4.743147438,0.395628113,0.320357015
6,4,4,1,0.3,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,3,0.666666667,0.4,2,3.104913567,4.743147438,0.395628113,0.320357015
6,7,7,1,0,1,3.104913567,4.743147438,0.395628113,0.320357015
6,3,4,0.75,0.1,1,3.104913567,4.743147438,0.395628113,0.320357015
6,3,3,1,0.7,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,4,0.25,0.9,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,7,0.142857143,0.3,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,3,0.333333333,0.7,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,5,0.4,0.1,2,3.104913567,4.743147438,0.395628113,0.320357015
6,2,3,0.666666667,0.1,1,3.104913567,4.743147438,0.395628113,0.320357015
6,0,8,0,0.7,2,3.104913567,4.743147438,0.395628113,0.320357015
6,4,6,0.666666667,0.8,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,6,0.166666667,0,1,3.104913567,4.743147438,0.395628113,0.320357015
6,3,5,0.6,0.2,2,3.104913567,4.743147438,0.395628113,0.320357015
6,5,5,1,0.7,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,3,0.333333333,0.9,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,6,0.166666667,0.6,2,3.104913567,4.743147438,0.395628113,0.320357015
6,1,3,0.333333333,0.5,2,3.104913567,4.743147438,0.395628113,0.320357015
6,3,5,0.6,0.7,2,3.104913567,4.743147438,0.395628113,0.320357015
6,4,5,0.8,0.3,2,3.104913567,4.743147438,0.395628113,0.320357015
6,5,6,0.833333333,0.1,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,3,0.666666667,0.5,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,3,0.666666667,0.5,1,3.104913567,4.743147438,0.395628113,0.320357015
6,0,4,0,0.3,2,3.104913567,4.743147438,0.395628113,0.320357015
6,2,7,0.285714286,0.8,1,3.104913567,4.743147438,0.395628113,0.320357015
6,1,3,0.333333333,0.8,2,3.104913567,4.743147438,0.395628113,0.320357015
6,3,3,1,0.7,1,3.104913567,4.743147438,0.395628113,0.320357015
6,0,4,0,0.5,1,3.104913567,4.743147438,0.395628113,0.320357015
6,2,5,0.4,0.5,2,3.104913567,4.743147438,0.395628113,0.320357015
6,4,4,1,0.8,2,3.104913567,4.743147438,0.395628113,0.320357015
6,4,10,0.4,0.1,1,3.104913567,4.743147438,0.395628113,0.320357015
6,1,5,0.2,0.6,2,3.104913567,4.743147438,0.395628113,0.320357015
6,0,4,0,0.7,1,3.104913567,4.743147438,0.395628113,0.320357015
