subject_id,rewarded,presented,bin_coef,target_coef,choice,true_a,true_b,true_mean,true_tau
2,2,4,0.5,0.4,2,2.483423278,3.173470814,0.439008268,0.092425004
2,4,6,0.666666667,0.2,1,2.483423278,3.173470814,0.439008268,0.092425004
2,1,6,0.166666667,0.9,2,2.483423278,3.173470814,0.439008268,0.092425004
2,3,5,0.6,0.2,1,2.483423278,3.173470814,0.439008268,0.092425004
2,2,4,0.5,0,1,2.483423278,3.173470814,0.439008268,0.092425004
2,4,4,1,0.8,2,2.483423278,3.173470814,0.439008268,0.092425004
2,1,3,0.333333333,0.7,2,2.483423278,3.173470814,0.439008268,0.092425004
3,4,4,1,0.6,2,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.6,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,4,0,0.1,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,7,0.428571429,0.7,1,4.273730168,0.322021408,0.929930632,0.412960978
3,1,3,0.333333333,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,2,6,0.333333333,0.5,1,4.273730168,0.322021408,0.929930632,0.412960978
3,1,3,0.333333333,0.9,1,4.273730168,0.322021408,0.929930632,0.412960978
3,5,5,1,0.3,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,2,4,0.5,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,4,0,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,6,0,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.4,2,4.273730168,0.322021408,0.929930632,0.412960978
3,2,7,0.285714286,0.5,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.5,1,4.273730168,0.322021408,0.929930632,0.412960978
3,1,6,0.166666667,0.5,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.1,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,6,0.5,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,0,4,0,0.1,2,4.273730168,0.322021408,0.929930632,0.412960978
3,6,6,1,0.6,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,4,0.5,0.6,2,4.273730168,0.322021408,0.929930632,0.412960978
3,1,3,0.333333333,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,4,0,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,3,1,0.7,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.1,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,3,0,0.8,2,4.273730168,0.322021408,0.929930632,0.412960978
3,0,3,0,1,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.6,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.8,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,5,0.6,0.8,1,4.273730168,0.322021408,0.929930632,0.412960978
3,4,5,0.8,0.8,2,4.273730168,0.322021408,0.929930632,0.412960978
3,5,5,1,0.3,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,5,0.6,0.1,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,3,0,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,5,0.6,0.4,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,6,7,0.857142857,0.6,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,7,0.428571429,0.6,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.7,2,4.273730168,0.322021408,0.929930632,0.412960978
3,5,6,0.833333333,0.8,1,4.273730168,0.322021408,0.929930632,0.412960978
3,0,3,0,0.3,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,5,0.6,0.5,2,4.273730168,0.322021408,0.929930632,0.412960978
3,6,7,0.857142857,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,4,0.75,0.1,1,4.273730168,0.322021408,0.929930632,0.412960978
3,5,5,1,0.9,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,4,0.5,0.9,2,4.273730168,0.322021408,0.929930632,0.412960978
3,5,6,0.833333333,0.2,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,6,0.333333333,0.3,2,4.273730168,0.322021408,0.929930632,0.412960978
3,1,7,0.142857143,0,1,4.273730168,0.322021408,0.929930632,0.412960978
3,3,6,0.5,0.3,1,4.273730168,0.322021408,0.929930632,0.412960978
3,1,7,0.142857143,0.5,2,4.273730168,0.322021408,0.929930632,0.412960978
3,0,3,0,0.1,1,4.273730168,0.322021408,0.929930632,0.412960978
3,1,5,0.2,0.4,2,4.273730168,0.322021408,0.929930632,0.412960978
3,1,3,0.333333333,0,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,3,0.666666667,0.9,1,4.273730168,0.322021408,0.929930632,0.412960978
3,4,5,0.8,0.9,2,4.273730168,0.322021408,0.929930632,0.412960978
3,3,3,1,0.1,1,4.273730168,0.322021408,0.929930632,0.412960978
3,2,4,0.5,0.4,1,4.273730168,0.322021408,0.929930632,0.412960978
4,1,3,0.333333333,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,0,4,0,0.5,2,0.045500325,0.875179232,0.049420371,0.245810663
4,0,5,0,0.1,1,0.045500325,0.875179232,0.049420371,0.245810663
4,0,6,0,0.6,2,0.045500325,0.875179232,0.049420371,0.245810663
4,3,4,0.75,1,1,0.045500325,0.875179232,0.049420371,0.245810663
4,3,6,0.5,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,7,8,0.875,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,5,0.8,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,3,4,0.75,0,1,0.045500325,0.875179232,0.049420371,0.245810663
4,3,6,0.5,0.7,2,0.045500325,0.875179232,0.049420371,0.245810663
4,2,3,0.666666667,0.3,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,3,0.333333333,0.8,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,5,0.8,0.2,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,4,0.5,0.3,1,0.045500325,0.875179232,0.049420371,0.245810663
4,5,7,0.714285714,0.2,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,3,0.333333333,0.2,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,6,0.333333333,0.2,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,5,0.4,0.3,1,0.045500325,0.875179232,0.049420371,0.245810663
4,3,4,0.75,0.5,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,4,0.25,0.3,1,0.045500325,0.875179232,0.049420371,0.245810663
4,6,9,0.666666667,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,5,0.2,0.5,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,5,0.4,0.7,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,5,0.8,0.2,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,3,0.666666667,0.1,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,3,0.666666667,0.3,1,0.045500325,0.875179232,0.049420371,0.245810663
4,4,5,0.8,0,1,0.045500325,0.875179232,0.049420371,0.245810663
4,1,5,0.2,0.6,2,0.045500325,0.875179232,0.049420371,0.245810663
4,2,3,0.666666667,0.4,1,0.045500325,0.875179232,0.049420371,0.245810663
4,0,7,0,0.8,2,0.045500325,0.875179232,0.049420371,0.245810663
4,3,4,0.75,0.5,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,5,0.4,0.3,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,6,0.666666667,0.1,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,3,0.666666667,1,2,0.045500325,0.875179232,0.049420371,0.245810663
4,2,8,0.25,0.6,2,0.045500325,0.875179232,0.049420371,0.245810663
4,2,4,0.5,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,2,4,0.5,0.6,2,0.045500325,0.875179232,0.049420371,0.245810663
4,0,4,0,0.6,2,0.045500325,0.875179232,0.049420371,0.245810663
4,2,4,0.5,1,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,8,0.125,0.5,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,3,0.333333333,0.8,2,0.045500325,0.875179232,0.049420371,0.245810663
4,3,6,0.5,0.4,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,5,0.4,0.6,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,4,0.25,0.7,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,3,0.333333333,0.4,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,3,0.333333333,0.8,2,0.045500325,0.875179232,0.049420371,0.245810663
4,3,3,1,0.1,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,4,0.5,0.4,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,5,0.4,0.9,1,0.045500325,0.875179232,0.049420371,0.245810663
4,5,7,0.714285714,0.1,2,0.045500325,0.875179232,0.049420371,0.245810663
4,0,3,0,0.7,2,0.045500325,0.875179232,0.049420371,0.245810663
4,1,3,0.333333333,0.5,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,7,0.571428571,0.2,1,0.045500325,0.875179232,0.049420371,0.245810663
4,2,3,0.666666667,0.5,2,0.045500325,0.875179232,0.049420371,0.245810663
4,0,4,0,0.9,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,7,0.571428571,0.4,1,0.045500325,0.875179232,0.049420371,0.245810663
4,1,6,0.166666667,0.4,2,0.045500325,0.875179232,0.049420371,0.245810663
4,6,8,0.75,1,2,0.045500325,0.875179232,0.049420371,0.245810663
4,4,4,1,0.2,1,0.045500325,0.875179232,0.049420371,0.245810663
4,4,4,1,0.4,1,0.045500325,0.875179232,0.049420371,0.245810663
5,3,4,0.75,0.3,1,1.275004754,3.43738942,0.270564114,0.449214217
5,3,5,0.6,0.5,2,1.275004754,3.43738942,0.270564114,0.449214217
5,3,5,0.6,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,4,0.5,0.4,2,1.275004754,3.43738942,0.270564114,0.449214217
5,0,5,0,0.4,2,1.275004754,3.43738942,0.270564114,0.449214217
5,1,3,0.333333333,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,3,6,0.5,0,2,1.275004754,3.43738942,0.270564114,0.449214217
5,2,5,0.4,0.2,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,3,0.666666667,0.2,1,1.275004754,3.43738942,0.270564114,0.449214217
5,3,4,0.75,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,4,4,1,0.1,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,4,0.5,0.7,2,1.275004754,3.43738942,0.270564114,0.449214217
5,4,4,1,0.6,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,3,0.666666667,0.5,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,3,0.666666667,0.5,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,3,0.666666667,0.6,2,1.275004754,3.43738942,0.270564114,0.449214217
5,1,4,0.25,0.9,2,1.275004754,3.43738942,0.270564114,0.449214217
5,4,4,1,1,1,1.275004754,3.43738942,0.270564114,0.449214217
5,1,3,0.333333333,0.9,1,1.275004754,3.43738942,0.270564114,0.449214217
5,4,7,0.571428571,0.3,2,1.275004754,3.43738942,0.270564114,0.449214217
5,3,4,0.75,1,1,1.275004754,3.43738942,0.270564114,0.449214217
5,3,5,0.6,1,2,1.275004754,3.43738942,0.270564114,0.449214217
5,1,5,0.2,0.1,1,1.275004754,3.43738942,0.270564114,0.449214217
5,1,5,0.2,0.5,2,1.275004754,3.43738942,0.270564114,0.449214217
5,3,4,0.75,0.9,2,1.275004754,3.43738942,0.270564114,0.449214217
5,2,7,0.285714286,0.3,2,1.275004754,3.43738942,0.270564114,0.449214217
5,3,3,1,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,0,4,0,0.5,2,1.275004754,3.43738942,0.270564114,0.449214217
5,1,7,0.142857143,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,0,5,0,0.6,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,3,0.666666667,0.9,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,3,0.666666667,0.5,1,1.275004754,3.43738942,0.270564114,0.449214217
5,5,8,0.625,0.3,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,8,0.25,0.6,1,1.275004754,3.43738942,0.270564114,0.449214217
5,1,6,0.166666667,0.3,1,1.275004754,3.43738942,0.270564114,0.449214217
5,0,3,0,0.4,2,1.275004754,3.43738942,0.270564114,0.449214217
5,0,3,0,1,2,1.275004754,3.43738942,0.270564114,0.449214217
5,2,7,0.285714286,0.8,2,1.275004754,3.43738942,0.270564114,0.449214217
5,4,4,1,0.3,1,1.275004754,3.43738942,0.270564114,0.449214217
5,5,5,1,0.2,1,1.275004754,3.43738942,0.270564114,0.449214217
5,3,6,0.5,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,0,4,0,0.7,2,1.275004754,3.43738942,0.270564114,0.449214217
5,2,5,0.4,0.9,2,1.275004754,3.43738942,0.270564114,0.449214217
5,1,4,0.25,0.1,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,5,0.4,0,1,1.275004754,3.43738942,0.270564114,0.449214217
5,4,6,0.666666667,0.1,1,1.275004754,3.43738942,0.270564114,0.449214217
5,1,8,0.125,0.5,2,1.275004754,3.43738942,0.270564114,0.449214217
5,5,8,0.625,0.6,2,1.275004754,3.43738942,0.270564114,0.449214217
5,5,7,0.714285714,0.7,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,6,0.333333333,0.7,2,1.275004754,3.43738942,0.270564114,0.449214217
5,1,4,0.25,0.6,1,1.275004754,3.43738942,0.270564114,0.449214217
5,1,4,0.25,0.6,1,1.275004754,3.43738942,0.270564114,0.449214217
5,2,5,0.4,0.7,1,1.275004754,3.43738942,0.270564114,0.449214217
5,4,5,0.8,0.2,1,1.275004754,3.43738942,0.270564114,0.449214217
5,3,8,0.375,0.9,2,1.275004754,3.43738942,0.270564114,0.449214217
5,5,5,1,0.2,1,1.275004754,3.43738942,0.270564114,0.449214217
5,0,4,0,0.8,1,1.275004754,3.43738942,0.270564114,0.449214217
5,4,7,0.571428571,0.4,1,1.275004754,3.43738942,0.270564114,0.449214217
5,4,7,0.571428571,0.6,2,1.275004754,3.43738942,0.270564114,0.449214217
5,2,8,0.25,0.7,2,1.275004754,3.43738942,0.270564114,0.449214217
6,3,4,0.75,0.1,1,1.112601227,2.661737057,0.294780474,0.579966052
6,3,3,1,0.5,1,1.112601227,2.661737057,0.294780474,0.579966052
6,4,5,0.8,0.5,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,4,0.75,0,2,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,0.7,1,1.112601227,2.661737057,0.294780474,0.579966052
6,6,10,0.6,0.3,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,0.1,1,1.112601227,2.661737057,0.294780474,0.579966052
6,4,5,0.8,0.9,2,1.112601227,2.661737057,0.294780474,0.579966052
6,4,5,0.8,0.9,2,1.112601227,2.661737057,0.294780474,0.579966052
6,5,6,0.833333333,0.4,1,1.112601227,2.661737057,0.294780474,0.579966052
6,3,3,1,0.4,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,4,0.25,0.8,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,7,0.285714286,0.1,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,4,0.75,0.5,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,3,0.666666667,0.1,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,8,0.375,0.2,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,3,0.666666667,1,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,4,0.75,0,2,1.112601227,2.661737057,0.294780474,0.579966052
6,7,7,1,0.6,1,1.112601227,2.661737057,0.294780474,0.579966052
6,5,7,0.714285714,0.1,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,3,0.666666667,0.2,1,1.112601227,2.661737057,0.294780474,0.579966052
6,2,5,0.4,0.9,1,1.112601227,2.661737057,0.294780474,0.579966052
6,0,3,0,0.4,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,8,0.375,0.1,1,1.112601227,2.661737057,0.294780474,0.579966052
6,5,5,1,0,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,5,0.6,0,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,4,0.75,0,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,5,0.6,0.3,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,4,0.25,0.6,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,0.5,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,4,0.5,0.3,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,0.3,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,1,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,3,1,0.7,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,4,0.5,0.3,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,4,0.75,0.4,1,1.112601227,2.661737057,0.294780474,0.579966052
6,3,4,0.75,0.7,2,1.112601227,2.661737057,0.294780474,0.579966052
6,5,5,1,0.8,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,7,0.428571429,0.8,2,1.112601227,2.661737057,0.294780474,0.579966052
6,5,5,1,0.1,1,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,0.6,2,1.112601227,2.661737057,0.294780474,0.579966052
6,1,3,0.333333333,0.2,1,1.112601227,2.661737057,0.294780474,0.579966052
6,0,5,0,0.2,2,1.112601227,2.661737057,0.294780474,0.579966052
6,5,10,0.5,0,1,1.112601227,2.661737057,0.294780474,0.579966052
6,3,3,1,0.6,2,1.112601227,2.661737057,0.294780474,0.579966052
6,3,3,1,0.4,2,1.112601227,2.661737057,0.294780474,0.579966052
6,2,4,0.5,0.2,1,1.112601227,2.661737057,0.294780474,0.579966052
6,6,7,0.857142857,0.3,2,1.112601227,2.661737057,0.294780474,0.579966052
