65	63	1
60	64	1
61	64	1
65	64	1
67	64	1
68	64	1
70	64	1
61	65	1
63	65	1
64	65	1
66	65	1
70	65	1
71	65	1
61	66	1
62	66	1
65	66	1
71	66	1
20	67	1
21	67	1
22	67	1
31	67	1
32	67	1
43	67	1
51	67	1
52	67	1
56	67	1
58	67	1
64	67	1
68	67	1
69	67	1
70	67	1
71	67	1
20	68	1
21	68	1
22	68	1
31	68	1
32	68	1
43	68	1
51	68	1
52	68	1
56	68	1
58	68	1
64	68	1
67	68	1
69	68	1
71	68	1
19	69	1
20	69	1
21	69	1
22	69	1
30	69	1
31	69	1
32	69	1
43	69	1
50	69	1
54	69	1
60	69	1
67	69	1
68	69	1
71	69	1
19	70	1
20	70	1
21	70	1
22	70	1
29	70	1
30	70	1
31	70	1
37	70	1
47	70	1
48	70	1
49	70	1
50	70	1
54	70	1
60	70	1
61	70	1
64	70	1
65	70	1
67	70	1
71	70	1
19	71	1
20	71	1
29	71	1
31	71	1
37	71	1
38	71	1
39	71	1
40	71	1
41	71	1
42	71	1
45	71	1
47	71	1
48	71	1
49	71	1
61	71	1
62	71	1
65	71	1
66	71	1
67	71	1
68	71	1
69	71	1
70	71	1
